,DeviceId,Brand,Model
80549,-1458513626398320527,vivo,X5M
80550,-4127328316085953209,Huawei,G610S
80551,-967708659557417105,Xiaomi,红米Note3
80552,-5344432559816205677,Xiaomi,MI 3
80553,5038733072524900,Coolpad,8730L
80554,-2993841156345116980,Meizu,魅蓝metal
80555,-7605096946231032138,Xiaomi,红米1S
80556,-2918590527193497768,Xiaomi,红米3
80557,-1104728563612401188,Xiaomi,MI 3
80558,1653930182502519269,Vimi,P9
80559,9108429265791836628,Samsung,W2015
80560,-4083239261922710220,OPPO,R821T
80561,992005198563690093,Meizu,魅蓝metal
80562,-1436886525155936222,Huawei,Mate 7
80563,-7346903461954833725,OPPO,R3
80564,8658245637009483250,Coolpad,7620l
80565,-1045105823106022933,Samsung,Galaxy Win
80566,6384154991558722274,vivo,X6 Plus D
80567,8759695266229728222,Nubian,Z5S Mini
80568,-7211797801395833923,Letv,超级手机1s
80569,-1403363531106569905,Extreme treasure,L82
80570,-6990756844074826598,Xiaomi,MI 3
80571,6956593553639902911,Samsung,Galaxy Note 3
80572,7145725565276583637,OPPO,R7s
80573,-2324743710333552929,vivo,Y19T
80574,1438012660481245807,Coolpad,大神Note3
80575,7865853107380613081,vivo,Xperia Z5
80576,46981542654711897,Samsung,Galaxy Note 2
80577,5900403427622916192,Samsung,Galaxy On7
80578,5899130484500137745,Letv,超级手机1 Pro
80579,-5262599915585602993,Huawei,荣耀畅玩4C
80580,-1608494943906518954,LG,Nexus 5
80581,-7214547762280717260,Samsung,A5800-D
80582,-8308623801383300796,OPPO,R7s
80583,2923145271847597262,vivo,X6 Plus
80584,-3561372241094842924,vivo,Xperia Z1
80585,7536304235371119685,Letv,超级手机1
80586,4023322316347432962,Samsung,Galaxy S3
80587,-999187665711280161,vivo,Y13L
80588,-2770828383437183676,Samsung,Galaxy Win
80589,-3571614937316464355,Huawei,荣耀4A
80590,1703408631525939270,Samsung,Galaxy Premier
80591,3238048974347993012,Belfont,BF T18
80592,-2603875903462300221,Quality rice,R1
80593,-4986407608539987144,Huawei,Mate 8
80594,2209755253192159469,Hisense,M20-T
80595,-8094153883614384768,Xiaomi,红米note增强版
80596,5940258361804058495,Xiaomi,小米note
80597,1394711685501955705,Xiaomi,MI 2A
80598,-922975298617674392,Huawei,荣耀6 Plus
80599,-3735054311352547457,Samsung,Galaxy S6 Edge+
80600,4221797859403166747,Samsung,A2800d
80601,-2195120645560840265,Samsung,2016版 Galaxy A7
80602,-3893886626250547444,Meizu,MX4
80603,3982419578196141305,Meng Mi,P6
80604,3853162365257480230,vivo,Xplay
80605,1471625264220578146,Samsung,Galaxy Win
80606,6598457902524050240,Huawei,畅享5S
80607,-1034241045812767956,Xiaomi,MI 3
80608,-6449909013158568032,Samsung,Galaxy Core Max
80609,-1729767657697335088,Samsung,Galaxy Note 2
80610,-613058353376853844,Huawei,荣耀畅玩5
80611,4821931128374637770,Dove,S3
80612,6333250173303425600,Xiaomi,MI 3
80613,-736837194860935374,Huawei,荣耀3X畅玩版
80614,-5580295526581118857,Huawei,麦芒4
80615,-620271018819701485,Xiaomi,红米Note3
80616,-7651256295169890340,Xiaomi,MI 3
80617,-8342246469911148681,Xiaomi,红米2A
80618,164315175208052815,Samsung,Galaxy J5
80619,3074626244193160194,Samsung,Galaxy S4
80620,-6090189081007103706,HTC,One
80621,-4868440016941330809,Coolpad,8190
80622,7211537322556080505,Samsung,A858t
80623,-9177461074950576614,Xiaomi,红米Note3
80624,-5676398470142561443,Meizu,MX4 Pro
80625,-2978456654629239227,Samsung,W2014
80626,-877987950171255170,Samsung,VIBE P1
80627,1773281346901922466,Samsung,S810t
80628,4565809540784129485,Motorola,XT1060
80629,-6807633054326764664,Xiaomi,MI 1S
80630,-6745607415351485262,Samsung,S5830I
80631,-1246992745917982721,Listen to rhyme,小苹果
80632,-6874014189349007721,Xiaomi,红米1S
80633,4516708181023770135,Samsung,VIBE P1
80634,8744619852717695452,OPPO,N1 Mini
80635,5269053630806653503,Samsung,Galaxy Note 3
80636,1675590352377120389,Samsung,三星big foot
80637,-6077860985005216512,OPPO,R7s
80638,-3128459633776379348,HTC,Desire 626
80639,5995513233054876161,Huawei,荣耀3X畅玩版
80640,2894174233476843291,Xiaomi,MI 3
80641,-4980219334019147376,OPPO,Find 5
80642,3417897007114995723,vivo,X3T
80643,8681255938317119741,Meizu,魅蓝NOTE
80644,8658549147490111873,OPPO,R823T
80645,6297694533185628911,OPPO,1107
80646,8430756620421383734,Huawei,麦芒4
80647,-1481692255836003000,Huawei,荣耀3X畅玩版
80648,3002631427610020182,Xiaomi,MI 3
80649,-2951814301835661630,Huawei,荣耀畅玩4X
80650,7256431272780202043,Xiaomi,红米
80651,-2724308717441849226,OPPO,R1
80652,4130428503052645984,Samsung,Galaxy S2 HD LTE E120S
80653,-2214936673170371724,HTC,One
80654,-4015814820945457280,Xiaomi,E5
80655,-6360594831900382614,Samsung,Galaxy Note 2
80656,-291155947670538794,Samsung,Galaxy E7
80657,1514534668760652478,Xiaomi,MI 2S
80658,-103941522408189581,Samsung,乐檬K31
80659,-6883349949241432821,vivo,Y20T
80660,4144091575475051345,Huawei,G730-T00
80661,-2719378664198890524,vivo,Xperia Z2
80662,-9082016084774789739,Xiaomi,红米
80663,-2133946154785460264,Xiaomi,ELIFE S5.5
80664,837079286554030635,Xiaomi,红米note增强版
80665,4354353109206107718,Xiaomi,小米4C
80666,-4517966617903411141,OPPO,R831S
80667,-7614649068333087583,Samsung,Galaxy S4
80668,8091997888194035395,Samsung,Galaxy J5
80669,4933786749263188991,Samsung,Galaxy S5
80670,-4607220261603596861,Samsung,Galaxy Note 3
80671,-2149093524999577933,Samsung,Galaxy S6
80672,6501287983809268348,OPPO,A33
80673,2519118406507862364,vivo,S9
80674,8322258411888322202,HTC,Desire 816
80675,5025679598599347799,Quality rice,UIMI3
80676,2939612161634093851,Meizu,MX5
80677,6604280119591140661,Xiaomi,小米4C
80678,72619722599122472,Xiaomi,MI 2S
80679,-8459408786552939472,Xiaomi,红米
80680,-3250166561069655138,Xiaomi,红米Note2
80681,3626734845163810822,Xiaomi,红米Note3
80682,2659513186531390209,Coolpad,大神Note3
80683,-1658258629684568052,Vito,VT888
80684,6219649997182301907,Xiaomi,红米Note2
80685,7756215198184557446,Samsung,Galaxy Win Pro
80686,1283996061913345845,Huawei,荣耀畅玩4X
80687,4617144489792824398,Samsung,Galaxy S4
80688,-6253043095607484037,vivo,X3L
80689,6222402830346729774,OPPO,6607
80690,3936221434853255174,Samsung,Galaxy Note 2
80691,4959837965723642295,vivo,Y51
80692,1830785384682002956,HTC,One M8
80693,-2482579785379483445,Meizu,魅蓝2
80694,6864980673941141288,Samsung,A688t
80695,-5624049144249998240,Samsung,B9388
80696,8510263718447994311,China Mobile,M701
80697,-2003011886382946516,HTC,One
80698,8289266203718156869,Huawei,荣耀3X畅玩版
80699,-1812341043532157443,Nubian,Z9 Max
80700,4266898343178631624,OPPO,A51
80701,4510996808966894195,vivo,Y11IW
80702,-685118554757809674,vivo,Y13L
80703,-7071521323017198409,Xiaomi,小米note
80704,-2874445286247386908,Xiaomi,红米Note3
80705,-3361697669070801873,Meizu,魅蓝metal
80706,5092719483269663790,Samsung,Galaxy Note 4
80707,-3204135658630247622,Samsung,Galaxy Note 2
80708,-2676178082653444408,Xiaomi,红米1S
80709,-6872411741178416370,Samsung,Galaxy Grand 2
80710,-5727022400807164367,Xiaomi,MI 2S
80711,7952238561454243474,Samsung,Galaxy S3
80712,7219455262010854222,Huawei,荣耀6 Plus
80713,-4652970834432269292,Samsung,Galaxy S6 Edge+
80714,-3397689253257616759,Xiaomi,红米Note3
80715,-1212067324180322677,OPPO,R7 Plus
80716,5218368505683320284,Huawei,荣耀6 Plus
80717,-6501991406925076952,Xiaomi,MI 2S
80718,2349931335980984859,Xiaomi,红米Note3
80719,-6720545375091161618,Samsung,Galaxy Note 2
80720,-1896432700543181307,vivo,Xplay3S
80721,-475407677772928723,Xiaomi,红米Note3
80722,9123685550230543436,Samsung,Galaxy A7
80723,1821095886402071911,Dove,S2L
80724,-465582409753725179,Samsung,A2800d
80725,5494198195512694094,Xiaomi,红米Note3
80726,-2615744137623000013,vivo,X6
80727,-5930167859497304469,OPPO,A53
80728,2759286304859307559,Letv,超级手机1s
80729,-8201072421709417667,Samsung,Galaxy S5
80730,-8022560301009131257,Xiaomi,红米2
80731,-8527382639776220824,OPPO,R7s
80732,-4139236621393256706,Huawei,荣耀畅玩4X
80733,-5672212688669482736,Huawei,荣耀6 Plus
80734,8456552654093914426,vivo,Y27
80735,7025165833724786240,Huawei,荣耀6 Plus
80736,7599586746514599358,Xiaomi,note顶配版
80737,6729307914062112050,Samsung,Galaxy S6 Edge
80738,2644175997657785848,Huawei,荣耀7i
80739,5992536773340208992,vivo,X6 Plus
80740,2215184806885296916,Hisense,M20-T
80741,1902487892507039338,Huawei,畅享5S
80742,3040476845764750134,Letv,超级手机Max
80743,2610745111386714207,Nubian,Z9 mini
80744,8539681004759642508,Xiaomi,红米3
80745,7889887991286036842,vivo,X3L
80746,-1130896067404506265,Samsung,Galaxy S6 Edge
80747,2357728896302092971,Xiaomi,小米note
80748,-730895664818037285,Meizu,魅蓝NOTE
80749,-9198513807097378193,Coolpad,F2
80750,8553920555063275912,OPPO,R7s
80751,-1247407425715122567,Samsung,2016版 Galaxy A9
80752,1369352973364052752,Meizu,M032
80753,-7583919241010940169,Huawei,Mate 8
80754,-3611000798739608983,Meizu,魅蓝
80755,-5953179836143956324,Bilifeng,T2
80756,169546683406228405,Samsung,Galaxy S6 Edge
80757,7641170310858261426,YOU,Z1
80758,5696266072031940140,OPPO,R7s
80759,-7109689736486104339,OPPO,A33
80760,-648646410693084743,Xiaomi,小米note
80761,7032870248616341511,OPPO,A31
80762,-5768395288006121659,vivo,X6 Plus D
80763,3781175874638951571,Huawei,荣耀7
80764,6942966250280025284,Xiaomi,红米2A
80765,-8881478309599705987,Qiku,青春版
80766,-423678394248681060,Xiaomi,红米note增强版
80767,48292678481776482,Xiaomi,小米4C
80768,3291328958466224270,Huawei,荣耀7
80769,-7947737213476598493,Huawei,Ascend P7
80770,-5172051480152257958,OPPO,R6007
80771,-4701283042032161592,Samsung,Galaxy Grand DUOS
80772,7541120857409537969,Xiaomi,红米Note2
80773,1493660154689986165,Coolpad,9976D
80774,1591910004211621324,Coolpad,大神F2全高清版
80775,-871978339345706793,Xiaomi,MI 2C
80776,-4248968747311765340,Huawei,畅享5S
80777,-2888722569951767246,Xiaomi,note顶配版
80778,-1399688854948576108,Meizu,魅蓝metal
80779,5552311664916427047,Xiaomi,小米note
80780,7465120987808422355,Nokia,X2
80781,-5208632941517159663,Xiaomi,红米3
80782,-989067345877593039,Huawei,荣耀6
80783,-9158402583451458911,ASUS,ZenFone Max
80784,4447951383105516769,Huawei,B199
80785,1579027467989552835,Xiaomi,红米3
80786,1772684663800881468,Samsung,Galaxy Mega 5.8
80787,-2602888972838545326,vivo,Y33
80788,-3018970132523210859,Meizu,MX2
80789,-5146031974265838066,vivo,Y923
80790,5638331507187021501,Huawei,荣耀畅玩5X
80791,-8294621790798243487,China Mobile,M811
80792,605839352613521748,Xiaomi,红米2
80793,853908055802276673,Samsung,A708t
80794,6631273987557224779,vivo,X6
80795,-6627691249152897034,Lenovo,V5S
80796,-7203610640009712062,Huawei,Ascend P6
80797,-2398590278117910416,Xiaomi,红米note
80798,-3045758711174721100,Xiaomi,note顶配版
80799,-2814707270614887042,Samsung,Galaxy Note 3
80800,6292352990640642761,Xiaomi,红米2
80801,969018530986917977,Huawei,Mate 8
80802,-3864383642511775436,OPPO,R831S
80803,7325018493227378349,Huawei,畅享5S
80804,8687100519349442770,Huawei,荣耀畅玩4X
80805,-2167101916178672666,Samsung,Galaxy Mega 5.8
80806,-3926331203297450728,vivo,X3L
80807,8698532918598600933,OPPO,A30
80808,8866025070059070671,Samsung,Galaxy Note 3
80809,-393293032866615983,Huawei,荣耀4A
80810,3022172214348690672,Coolpad,大神Note3
80811,644786770081409116,Hisense,M20-T
80812,4583047856721143445,Letv,超级手机1s
80813,-3805731807158687050,vivo,X6
80814,7693280591913523145,vivo,Xplay3S
80815,-4151647276055458339,Google,Nexus 7
80816,-7751452557623797277,Samsung,2016版 Galaxy A9
80817,-2832056087493570531,Samsung,Galaxy Tab 3 10.1
80818,-5351156306398789935,Xiaomi,红米note增强版
80819,1892006536093729851,Huawei,荣耀畅玩5
80820,-4071399960784030478,Xiaomi,红米note
80821,5727154077905090504,Letv,超级手机1s
80822,4788283601170411646,LG,G3
80823,-8054273787309787418,Huawei,Mate 7
80824,2272443589330452681,OPPO,A30
80825,4232235518342185371,Qiku,青春版
80826,413816460417048363,vivo,S9
80827,-5025064645021830434,OPPO,R827T
80828,2309844822671471280,Huawei,畅享5
80829,6229710451922701703,Samsung,Galaxy S6
80830,-577807912187372954,vivo,Y31
80831,-360410197902321928,Huawei,B199
80832,3479394409370000302,Huawei,荣耀畅玩4X
80833,3717460274027992832,HTC,M8St
80834,8043204759262094607,Huawei,P8max
80835,-6791966260106444968,Xiaomi,红米2A
80836,-656407883286086774,Xiaomi,MI 2S
80837,-9156025818459959950,Huawei,荣耀4A
80838,2637227220047326765,Xiaomi,S5.5L
80839,-3643037087986321109,OPPO,R7 Plus
80840,-4776699503013885507,Samsung,G7200
80841,4297606949812411142,Nubian,Z9 mini
80842,6429862108183439640,Huawei,Mate 8
80843,2670795185174288169,Samsung,Galaxy Note 3
80844,5137587326655130198,Xiaomi,红米2
80845,8618891299229476337,Coolpad,F2
80846,-8997293247654606610,Xiaomi,红米Note2
80847,1281377122341144418,Huawei,Mate 8
80848,-6718826341055929665,vivo,X5SL
80849,-2761498734018095265,Huawei,荣耀6
80850,1205188170917764996,Xiaomi,红米Note3
80851,7260527751614543532,OPPO,R7s
80852,3209627239606398421,Samsung,Galaxy A5
80853,-423894186795972983,Xiaomi,小米4C
80854,-5276748265658322570,vivo,Xperia Z5
80855,1449909379702022705,Samsung,Galaxy A7
80856,7676918243814164540,OPPO,N1 Mini
80857,-6430370025178202324,Xiaomi,红米3
80858,6432912674118751547,Xiaomi,MI 4
80859,1063418386799290697,Meizu,魅蓝NOTE
80860,7674232420324472410,Xiaomi,红米note增强版
80861,-4824884593512083526,Xiaomi,小米4C
80862,-4009646302939623624,Coolpad,8729
80863,-973421787414286035,Xiaomi,红米3
80864,-103678677515821649,vivo,Y18L
80865,-5139167883075106241,Samsung,Galaxy Note 3
80866,-836583314669664574,Huawei,Ascend G700T
80867,7603945534248830094,vivo,Xperia U
80868,8285282148176361972,Huawei,荣耀7
80869,4280950998648514263,Xiaomi,MI 2
80870,-4719837492230215621,Samsung,Galaxy Note 2
80871,-877731366874189491,Coolpad,7295
80872,6103260277251656144,Motorola,XT928
80873,4481784774764048012,Samsung,Galaxy Note 3
80874,2763565534596103156,Xiaomi,MI 3
80875,-5506022760754699333,Xiaomi,红米
80876,-1381759977294596213,Huawei,荣耀6
80877,69385877007532299,Meizu,MX2
80878,-1161003775962418033,Samsung,A788t
80879,-6680101329395410180,Xiaomi,MI 2A
80880,7363020845285702632,Samsung,Galaxy Note 2
80881,-269480112896025879,Coolpad,锋尚2
80882,6925576746574228787,LG,Optimus G
80883,953401938869297336,Xiaomi,MI 2S
80884,-2307627216139151416,Samsung,Galaxy Note 2
80885,3352163916637374247,Samsung,Galaxy Note 2
80886,-3843588625675275781,Xiaomi,MI 2A
80887,5542254996926697401,Samsung,Galaxy Note 2
80888,302985520090538303,vivo,Xperia T2 Ultra
80889,7803759676452133986,Xiaomi,MI 2S
80890,7602260359189990239,vivo,Xperia TX
80891,-4809679825943679382,Samsung,Galaxy S4
80892,6611719215617031164,Samsung,A630t
80893,6624584284312883436,HTC,T528d
80894,-2448825698237604136,Xiaomi,MI 2A
80895,-5846316483372325421,vivo,Y22
80896,-191765503743399265,Samsung,Galaxy Mega 5.8
80897,7562777923794321776,Xiaomi,MI 2S
80898,1524662559761130400,Xiaomi,MI 2S
80899,-1787383944379029885,Samsung,Galaxy Note 2
80900,-3402259979379480056,Samsung,Galaxy Mega 5.8
80901,-8376366228465255374,vivo,S7T
80902,-1246230356895754947,Huawei,荣耀7i
80903,4013419562132197135,Xiaomi,红米note
80904,-8204689333920581013,Samsung,Galaxy Note 2
80905,-2014011376930099736,Xiaomi,MI 2
80906,-7312248316791364521,Samsung,A656
80907,-2614018545906879168,Xiaomi,MI 2
80908,153355648584936208,Samsung,Galaxy Mega 5.8
80909,7870487321814275389,Xiaomi,MI 2
80910,1355852166866236806,vivo,X3F
80911,3337015533655954231,Xiaomi,MI 2S
80912,6951453147040457414,Xiaomi,MI 3
80913,1417082280418282830,Coolpad,F2
80914,5884435881045862954,Huawei,荣耀3C
80915,-6630283500970226043,Xiaomi,MI 2S
80916,4016116715959464906,Xiaomi,红米Note2
80917,4980059636523650823,Xiaomi,MI 2S
80918,7287643605844231103,Samsung,Galaxy Note 2
80919,-4417546389678328866,vivo,Y19T
80920,5733762675809893069,Xiaomi,红米1S
80921,5541880000188415919,Samsung,Galaxy Mega 6.3
80922,6685149330622077313,vivo,Y13
80923,6046019703075803621,Huawei,HN3-U01
80924,7911911773210710781,Xiaomi,MI 2S
80925,5618358584009112493,Xiaomi,MI 3
80926,-5597923077717544557,Huawei,荣耀3C
80927,2355827521863617545,Xiaomi,MI 2S
80928,6055831082283675588,Samsung,Galaxy Note 2
80929,-672527881609567548,HTC,Desire 820 Mini
80930,-7950316108800055350,Xiaomi,红米1S
80931,524772659440873771,Samsung,S658t
80932,-2123731727171082764,Xiaomi,红米note
80933,-141226789315029517,Huawei,Y511-T00
80934,-418196993311103784,Xiaomi,红米
80935,7914560612463868089,Samsung,Galaxy Note
80936,-6960073307958773718,vivo,S7I
80937,2665092794913666965,Samsung,Galaxy Note 2
80938,4023559634394003763,Xiaomi,红米
80939,7648980269495557248,Xiaomi,红米
80940,8096631188373610343,Huawei,Y600-U00
80941,578313762876856788,Huawei,Y300
80942,-3555154657467539576,Xiaomi,MI 2S
80943,-9039123180770939618,Xiaomi,MI 2S
80944,-3422111932792636828,Samsung,Galaxy Grand
80945,2371774595717690171,Xiaomi,MI 3
80946,-1954607149185073844,Coolpad,F2
80947,-7842961454816143275,Samsung,Galaxy Trend 3
80948,-6447007814352085614,Samsung,Galaxy Mega 5.8
80949,7224526992380675276,vivo,X3T
80950,-640037230638529714,Samsung,S658t
80951,8972376902759160419,Meizu,MX2
80952,-6404134293518289917,Samsung,Galaxy Note
80953,-5062867500665480306,Xiaomi,红米
80954,-1272033244888767994,Xiaomi,MI 2
80955,7546912647489081943,Xiaomi,红米
80956,4180721251078289860,Samsung,Galaxy S3
80957,-4933331397486130420,Samsung,Galaxy S3
80958,2615305869602883790,Samsung,Galaxy Note 2
80959,9193011039241596877,Dove,D800
80960,8992910295263469320,Samsung,Galaxy Note 3
80961,8278715256351848683,Samsung,Galaxy Mega 5.8
80962,5001215687585779920,Xiaomi,MI 2S
80963,-5186055528461643664,Xiaomi,MI 2S
80964,-1111119354591523531,Xiaomi,红米
80965,-1642962074306393883,Xiaomi,MI 2S
80966,7079497146197674654,OPPO,R833T
80967,1601488851299080757,vivo,Xperia Z2
80968,2681142472098910920,Samsung,Galaxy Note 2
80969,-4362406463216774107,Lenovo,U807
80970,654348927968306211,Samsung,Galaxy Note 2
80971,7913401700555773883,Samsung,Galaxy Note 2
80972,-5937443480385135302,Xiaomi,MI 3
80973,7044311270426529912,Samsung,A789
80974,-1067727210678647079,Samsung,Galaxy Note 2
80975,-6841057111207940615,Coolpad,大神F1
80976,7052576524823838556,Xiaomi,红米note
80977,2275378059783693950,Samsung,Galaxy Note 2
80978,-4194815315669442776,Coolpad,旋影90w
80979,-8322956715441137548,Samsung,Galaxy Note 3
80980,8823410398696157424,Samsung,Galaxy S2
80981,5849006108086915903,OPPO,R827T
80982,-4823075476449870774,vivo,Y15
80983,1881058138716645422,Huawei,Ascend P6
80984,-8998186413013646845,HTC,802w
80985,155206635242191678,Xiaomi,MI 3
